date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2016-07-31,21,12,0.0,13.7,4,15,01:18 AM,06:17 PM,03:47 AM,08:19 PM,10,16,16,16,22,23,67,0.0,1008,21,10,249,16,linkoping
2016-08-01,20,10,0.0,14.5,5,5,02:18 AM,07:03 PM,03:49 AM,08:17 PM,9,15,16,15,19,18,68,0.0,1009,20,9,240,13,linkoping
2016-08-02,20,11,0.0,13.7,4,0,03:27 AM,07:39 PM,03:51 AM,08:15 PM,8,15,15,15,23,37,65,0.2,1010,20,10,249,17,linkoping
2016-08-03,21,11,0.0,14.5,5,0,04:40 AM,08:07 PM,03:53 AM,08:12 PM,8,16,17,16,17,23,63,0.0,1009,21,10,203,11,linkoping
2016-08-04,23,14,0.0,13.7,4,2,05:55 AM,08:30 PM,03:56 AM,08:10 PM,13,18,18,18,23,50,74,0.0,1003,23,9,224,16,linkoping
2016-08-05,21,12,0.0,12.8,4,10,07:09 AM,08:50 PM,03:58 AM,08:08 PM,12,17,18,17,17,57,77,0.1,1010,21,9,228,11,linkoping
2016-08-06,19,12,0.0,11.8,4,17,08:22 AM,09:08 PM,04:00 AM,08:05 PM,11,15,15,15,18,71,77,0.0,1013,19,8,236,12,linkoping
2016-08-07,21,12,0.0,13.6,4,24,09:33 AM,09:25 PM,04:02 AM,08:03 PM,11,16,16,16,21,70,75,0.0,1014,21,8,255,15,linkoping
2016-08-08,19,15,0.0,10.0,4,32,10:42 AM,09:43 PM,04:04 AM,08:01 PM,11,16,17,16,31,90,70,0.1,1006,19,10,232,22,linkoping
2016-08-09,17,12,0.0,11.6,3,39,11:51 AM,10:02 PM,04:06 AM,07:58 PM,6,13,14,13,34,72,58,0.0,1005,17,10,238,25,linkoping
2016-08-10,14,10,0.0,9.7,3,46,12:59 PM,10:24 PM,04:08 AM,07:56 PM,6,10,12,10,27,94,69,0.1,1007,14,10,225,20,linkoping
2016-08-11,16,7,0.0,12.6,3,53,02:05 PM,10:50 PM,04:11 AM,07:53 PM,4,11,12,11,16,41,63,0.4,1012,16,10,276,10,linkoping
2016-08-12,18,7,0.0,11.6,4,61,03:09 PM,11:23 PM,04:13 AM,07:51 PM,7,12,13,12,21,48,70,0.3,1014,18,9,227,14,linkoping
2016-08-13,21,14,0.0,12.5,4,68,04:09 PM,No moonset,04:15 AM,07:48 PM,12,16,16,16,26,68,78,0.1,1007,21,10,249,18,linkoping
2016-08-14,19,11,0.0,13.5,4,75,05:03 PM,12:03 AM,04:17 AM,07:46 PM,9,15,15,15,18,38,70,0.1,1013,19,9,294,13,linkoping
2016-08-15,19,10,0.0,14.5,5,82,05:49 PM,12:54 AM,04:19 AM,07:43 PM,7,14,15,14,20,22,60,0.0,1019,19,10,313,13,linkoping
2016-08-16,20,10,0.0,14.5,5,90,06:27 PM,01:55 AM,04:22 AM,07:40 PM,7,14,15,14,19,15,60,0.0,1018,20,10,342,13,linkoping
2016-08-17,17,12,0.0,11.5,3,97,07:00 PM,03:05 AM,04:24 AM,07:38 PM,9,13,14,13,20,66,74,0.4,1014,17,9,214,13,linkoping
2016-08-18,17,12,0.0,9.4,4,100,07:27 PM,04:21 AM,04:26 AM,07:35 PM,11,13,14,13,26,99,82,0.5,1010,17,9,24,17,linkoping
2016-08-19,18,12,0.0,9.4,4,88,07:50 PM,05:43 AM,04:28 AM,07:32 PM,12,14,15,14,13,84,85,0.2,1010,18,8,259,8,linkoping
2016-08-20,22,11,0.0,14.5,5,81,08:12 PM,07:07 AM,04:30 AM,07:30 PM,11,16,17,16,13,37,71,0.1,1013,22,8,184,8,linkoping
2016-08-21,21,13,0.0,14.5,5,74,08:33 PM,08:32 AM,04:33 AM,07:27 PM,12,17,17,17,10,38,75,0.0,1014,21,9,269,7,linkoping
2016-08-22,23,11,0.0,14.5,4,67,08:56 PM,09:58 AM,04:35 AM,07:24 PM,11,16,17,16,15,21,71,0.3,1018,23,10,245,9,linkoping
2016-08-23,22,11,0.0,14.5,5,59,09:22 PM,11:22 AM,04:37 AM,07:22 PM,11,16,17,16,14,16,74,0.0,1021,22,8,275,9,linkoping
2016-08-24,23,12,0.0,14.5,5,52,09:52 PM,12:44 PM,04:39 AM,07:19 PM,11,17,18,17,14,13,71,0.0,1025,23,9,255,9,linkoping
2016-08-25,26,14,0.0,12.4,5,45,10:28 PM,02:02 PM,04:42 AM,07:16 PM,15,22,22,21,14,34,69,0.0,1021,26,10,238,9,linkoping
2016-08-26,30,15,0.0,14.5,6,38,11:15 PM,03:12 PM,04:44 AM,07:13 PM,13,22,22,22,22,4,62,0.0,1013,30,10,215,14,linkoping
2016-08-27,21,13,0.0,14.5,5,30,No moonrise,04:11 PM,04:46 AM,07:10 PM,9,16,17,16,28,16,63,0.0,1016,21,10,267,20,linkoping
2016-08-28,15,9,0.0,9.1,3,23,12:10 AM,05:00 PM,04:48 AM,07:08 PM,11,12,13,12,15,74,91,0.3,1017,15,8,138,9,linkoping
2016-08-29,19,10,0.0,9.1,4,16,01:14 AM,05:39 PM,04:50 AM,07:05 PM,13,13,14,13,18,99,92,3.1,1006,19,8,219,13,linkoping
2016-08-30,19,9,0.0,12.3,4,8,02:24 AM,06:09 PM,04:53 AM,07:02 PM,9,13,14,13,27,40,71,0.0,1016,19,10,280,19,linkoping
2016-08-31,21,14,0.0,14.0,5,5,03:38 AM,06:33 PM,04:55 AM,06:59 PM,12,18,19,18,20,31,68,0.0,1018,21,10,251,16,linkoping
2016-09-01,19,13,0.0,12.2,4,0,04:51 AM,06:54 PM,04:57 AM,06:56 PM,11,15,16,15,25,37,72,0.1,1013,19,10,248,17,linkoping
2016-09-02,18,12,0.0,12.2,4,0,06:04 AM,07:13 PM,04:59 AM,06:53 PM,10,14,15,14,24,55,75,0.1,1013,18,9,253,16,linkoping
2016-09-03,19,13,0.0,12.1,4,6,07:16 AM,07:31 PM,05:02 AM,06:51 PM,11,15,15,15,23,58,77,0.6,1008,19,8,246,16,linkoping
2016-09-04,20,10,0.0,13.4,5,14,08:26 AM,07:48 PM,05:04 AM,06:48 PM,8,14,14,14,16,13,69,0.0,1008,20,10,228,10,linkoping
2016-09-05,19,9,0.0,13.4,5,21,09:36 AM,08:07 PM,05:06 AM,06:45 PM,8,13,13,13,12,4,71,0.0,1018,19,8,283,7,linkoping
2016-09-06,21,9,0.0,13.3,4,29,10:44 AM,08:27 PM,05:08 AM,06:42 PM,8,15,16,15,23,25,64,0.0,1023,21,10,242,15,linkoping
2016-09-07,22,16,0.0,12.0,4,36,11:51 AM,08:52 PM,05:10 AM,06:39 PM,15,19,20,19,29,66,80,0.0,1017,22,9,261,20,linkoping
2016-09-08,20,16,0.0,9.5,4,44,12:55 PM,09:21 PM,05:13 AM,06:36 PM,16,18,18,18,10,87,90,0.5,1016,20,7,193,7,linkoping
2016-09-09,24,15,0.0,13.2,4,51,01:56 PM,09:57 PM,05:15 AM,06:33 PM,15,18,18,18,15,47,85,1.3,1015,24,6,201,10,linkoping
2016-09-10,22,12,0.0,13.1,5,59,02:52 PM,10:42 PM,05:17 AM,06:30 PM,13,16,17,16,15,5,79,0.0,1016,22,8,242,9,linkoping
2016-09-11,22,12,0.0,13.1,4,66,03:41 PM,11:38 PM,05:19 AM,06:28 PM,12,16,17,16,23,20,74,0.1,1015,22,9,226,15,linkoping
2016-09-12,20,10,0.0,13.0,5,74,04:22 PM,No moonset,05:21 AM,06:25 PM,9,14,14,14,14,18,71,0.0,1021,20,9,257,9,linkoping
2016-09-13,25,12,0.0,13.0,6,82,04:57 PM,12:42 AM,05:24 AM,06:22 PM,12,18,18,18,8,28,70,0.0,1022,25,10,192,5,linkoping
2016-09-14,25,13,0.0,12.9,6,89,05:26 PM,01:56 AM,05:26 AM,06:19 PM,13,19,19,19,8,14,71,0.0,1021,25,10,118,5,linkoping
2016-09-15,25,15,0.0,12.9,5,97,05:51 PM,03:15 AM,05:28 AM,06:16 PM,15,19,20,19,13,30,77,0.0,1019,25,9,240,8,linkoping
2016-09-16,18,8,0.0,12.8,4,100,06:14 PM,04:39 AM,05:30 AM,06:13 PM,9,13,14,13,16,19,75,0.0,1020,18,9,84,11,linkoping
2016-09-17,17,6,0.0,12.8,4,88,06:36 PM,06:06 AM,05:32 AM,06:10 PM,7,10,11,10,12,43,78,0.0,1023,17,8,78,7,linkoping
2016-09-18,17,6,0.0,10.6,3,81,06:59 PM,07:34 AM,05:34 AM,06:07 PM,7,12,12,12,6,56,72,0.0,1024,17,10,160,3,linkoping
2016-09-19,19,11,0.0,12.7,5,73,07:24 PM,09:02 AM,05:37 AM,06:05 PM,9,14,14,14,11,43,71,0.0,1021,19,10,287,6,linkoping
2016-09-20,19,9,0.0,11.9,4,66,07:53 PM,10:28 AM,05:39 AM,06:02 PM,10,14,14,14,13,53,79,0.0,1020,19,9,173,8,linkoping
2016-09-21,18,6,0.0,8.8,3,58,08:28 PM,11:50 AM,05:41 AM,05:59 PM,7,12,12,12,5,32,77,0.0,1024,18,8,119,3,linkoping
2016-09-22,18,7,0.0,11.6,4,50,09:12 PM,01:04 PM,05:43 AM,05:56 PM,7,12,12,12,9,29,75,0.0,1023,18,10,279,5,linkoping
2016-09-23,17,10,0.0,8.8,3,43,10:05 PM,02:08 PM,05:45 AM,05:53 PM,10,12,13,12,10,54,83,0.4,1018,17,8,215,6,linkoping
2016-09-24,16,9,0.0,11.6,4,35,11:07 PM,03:00 PM,05:47 AM,05:51 PM,7,11,12,11,17,20,77,0.0,1020,16,8,265,10,linkoping
2016-09-25,18,9,0.0,11.6,4,28,No moonrise,03:41 PM,05:50 AM,05:48 PM,9,12,13,12,16,21,78,0.0,1022,18,8,203,9,linkoping
2016-09-26,19,9,0.0,10.2,5,20,12:14 AM,04:12 PM,05:52 AM,05:45 PM,9,13,14,13,16,39,75,0.0,1024,19,9,180,9,linkoping
2016-09-27,18,10,0.0,11.6,5,13,01:26 AM,04:38 PM,05:54 AM,05:42 PM,9,13,14,13,17,28,76,0.0,1023,18,10,200,10,linkoping
2016-09-28,16,12,0.0,5.9,3,5,02:39 AM,05:00 PM,05:56 AM,05:39 PM,10,12,14,12,33,71,78,2.4,1007,16,10,242,21,linkoping
2016-09-29,18,11,0.0,5.9,4,0,03:51 AM,05:19 PM,05:58 AM,05:36 PM,10,13,14,13,36,71,78,0.0,998,18,10,235,23,linkoping
2016-09-30,15,11,0.0,10.1,3,0,05:03 AM,05:37 PM,06:00 AM,05:33 PM,5,10,12,10,37,47,63,0.0,999,15,10,252,26,linkoping
2016-10-01,15,8,0.0,8.7,4,0,06:13 AM,05:54 PM,06:03 AM,05:31 PM,6,10,11,10,24,23,71,0.0,1008,15,10,251,16,linkoping
2016-10-02,15,6,0.0,8.7,4,2,07:23 AM,06:12 PM,06:05 AM,05:28 PM,6,9,10,9,14,35,79,0.0,1015,15,10,47,8,linkoping
2016-10-03,13,5,0.0,8.7,2,9,08:32 AM,06:31 PM,06:07 AM,05:25 PM,3,6,8,6,18,24,73,0.0,1030,13,10,24,11,linkoping
2016-10-04,10,3,0.0,8.7,3,17,09:40 AM,06:54 PM,06:09 AM,05:22 PM,1,4,6,4,22,18,72,0.0,1042,10,10,21,14,linkoping
2016-10-05,10,3,0.0,8.7,3,24,10:45 AM,07:21 PM,06:11 AM,05:19 PM,1,3,6,3,26,12,75,0.0,1041,10,10,25,16,linkoping
2016-10-06,12,4,0.0,7.2,2,31,11:47 AM,07:54 PM,06:14 AM,05:16 PM,1,4,7,4,26,25,71,0.0,1034,12,10,35,16,linkoping
2016-10-07,12,4,0.0,7.2,2,38,12:44 PM,08:35 PM,06:16 AM,05:13 PM,3,5,8,5,25,40,72,0.0,1029,12,10,33,17,linkoping
2016-10-08,8,6,0.0,4.1,2,46,01:35 PM,09:25 PM,06:18 AM,05:11 PM,3,4,7,4,26,96,73,0.1,1029,8,10,35,18,linkoping
2016-10-09,8,6,0.0,4.1,2,53,02:18 PM,10:23 PM,06:20 AM,05:08 PM,5,4,7,4,27,100,89,3.6,1028,8,10,49,17,linkoping
2016-10-10,7,6,0.0,4.1,2,60,02:54 PM,11:32 PM,06:23 AM,05:05 PM,5,4,7,4,27,96,87,0.0,1031,7,10,44,18,linkoping
2016-10-11,7,6,0.0,4.0,2,67,03:25 PM,No moonset,06:25 AM,05:02 PM,3,4,6,4,22,95,80,0.0,1032,7,10,63,15,linkoping
2016-10-12,7,6,0.0,3.9,2,75,03:51 PM,12:46 AM,06:27 AM,04:59 PM,3,4,6,4,16,96,78,0.0,1033,7,10,65,11,linkoping
2016-10-13,7,3,0.0,7.1,2,82,04:14 PM,02:07 AM,06:29 AM,04:57 PM,2,3,5,3,14,72,81,0.0,1033,7,9,62,9,linkoping
2016-10-14,6,2,0.0,3.8,2,89,04:36 PM,03:32 AM,06:32 AM,04:54 PM,2,2,5,2,20,91,84,0.1,1031,6,9,79,13,linkoping
2016-10-15,8,5,0.0,3.8,2,97,04:59 PM,05:00 AM,06:34 AM,04:51 PM,3,3,6,3,24,90,79,0.0,1029,8,10,93,17,linkoping
2016-10-16,7,5,0.0,3.8,2,100,05:23 PM,06:29 AM,06:36 AM,04:48 PM,3,3,7,3,24,95,79,0.0,1032,7,10,126,16,linkoping
2016-10-17,7,5,0.0,3.8,2,89,05:50 PM,07:59 AM,06:39 AM,04:46 PM,4,4,7,4,19,93,85,0.4,1030,7,8,131,12,linkoping
2016-10-18,8,5,0.0,3.8,2,82,06:23 PM,09:27 AM,06:41 AM,04:43 PM,6,6,7,6,12,98,91,0.0,1023,8,6,119,8,linkoping
2016-10-19,9,7,0.0,3.7,2,74,07:05 PM,10:48 AM,06:43 AM,04:40 PM,7,6,8,6,15,100,95,0.1,1020,9,5,73,10,linkoping
2016-10-20,8,6,0.0,3.7,2,67,07:56 PM,11:59 AM,06:46 AM,04:38 PM,6,5,7,5,21,100,91,0.6,1024,8,7,68,14,linkoping
2016-10-21,7,5,0.0,3.7,2,60,08:57 PM,12:57 PM,06:48 AM,04:35 PM,4,3,6,3,26,100,89,0.2,1024,7,9,70,17,linkoping
2016-10-22,5,4,0.0,3.7,1,53,10:04 PM,01:43 PM,06:50 AM,04:32 PM,3,0,4,0,30,100,90,2.2,1023,5,10,62,20,linkoping
2016-10-23,7,4,0.0,3.7,2,45,11:16 PM,02:17 PM,06:53 AM,04:30 PM,4,2,5,2,24,96,94,3.7,1022,7,8,81,15,linkoping
2016-10-24,7,5,0.0,3.6,2,38,No moonrise,02:45 PM,06:55 AM,04:27 PM,5,3,6,3,24,100,94,1.5,1025,7,8,84,15,linkoping
2016-10-25,5,2,0.0,3.6,1,31,12:29 AM,03:07 PM,06:57 AM,04:24 PM,3,2,4,2,16,98,92,0.3,1024,5,7,147,10,linkoping
2016-10-26,6,1,0.0,3.5,1,23,01:41 AM,03:27 PM,07:00 AM,04:22 PM,3,1,4,1,17,80,92,0.0,1025,6,7,252,10,linkoping
2016-10-27,10,6,0.0,8.7,2,16,02:52 AM,03:44 PM,07:02 AM,04:19 PM,6,6,8,6,29,77,87,0.1,1018,10,10,239,18,linkoping
2016-10-28,10,6,0.0,8.7,2,9,04:03 AM,04:01 PM,07:05 AM,04:17 PM,5,6,9,6,38,42,74,0.0,1010,10,10,268,23,linkoping
2016-10-29,8,4,0.0,8.7,3,2,05:13 AM,04:18 PM,07:07 AM,04:14 PM,-1,2,6,2,34,23,63,0.1,1017,8,10,298,20,linkoping
2016-10-30,7,3,0.0,8.7,2,0,06:21 AM,04:36 PM,07:09 AM,04:12 PM,1,2,5,2,23,20,79,0.0,1024,7,10,312,13,linkoping
2016-10-31,7,3,0.0,8.7,1,0,07:30 AM,04:58 PM,07:12 AM,04:10 PM,2,2,4,2,15,60,85,0.9,1024,7,10,207,8,linkoping
2016-11-01,7,4,0.0,3.3,2,6,08:36 AM,05:23 PM,07:14 AM,04:07 PM,4,2,5,2,24,100,92,8.5,1006,7,9,215,16,linkoping
2016-11-02,1,1,0.7,3.3,1,13,09:40 AM,05:53 PM,07:17 AM,04:05 PM,0,-4,1,-4,35,100,90,3.8,1003,1,6,50,23,linkoping
2016-11-03,2,-2,0.1,6.9,1,21,10:39 AM,06:31 PM,07:19 AM,04:03 PM,-2,-3,-0,-3,16,67,91,0.1,1015,2,7,323,10,linkoping
2016-11-04,2,-2,0.0,6.9,1,28,11:32 AM,07:17 PM,07:21 AM,04:00 PM,-3,-3,-0,-3,15,47,83,0.0,1015,2,10,123,9,linkoping
2016-11-05,2,-0,0.0,3.1,1,36,12:17 PM,08:12 PM,07:24 AM,03:58 PM,-1,-4,1,-4,36,100,85,0.0,1010,2,10,89,22,linkoping
2016-11-06,0,-4,0.0,3.1,1,43,12:56 PM,09:15 PM,07:26 AM,03:56 PM,-3,-7,-1,-7,37,100,89,0.0,1009,0,10,43,23,linkoping
2016-11-07,-3,-5,0.1,3.1,1,51,01:27 PM,10:25 PM,07:29 AM,03:53 PM,-5,-9,-4,-9,23,97,89,0.1,1012,-3,10,16,15,linkoping
2016-11-08,-2,-4,0.3,3.1,1,58,01:54 PM,11:41 PM,07:31 AM,03:51 PM,-4,-7,-3,-7,14,99,92,0.3,1012,-2,6,25,10,linkoping
2016-11-09,-2,-6,0.0,4.9,1,66,02:17 PM,No moonset,07:33 AM,03:49 PM,-5,-6,-4,-6,9,82,94,0.0,1011,-2,4,64,6,linkoping
2016-11-10,1,-5,0.1,3.0,1,74,02:38 PM,01:01 AM,07:36 AM,03:47 PM,-2,-4,-2,-4,13,82,96,0.1,1014,1,3,47,7,linkoping
2016-11-11,-1,-5,0.1,4.9,1,81,03:00 PM,02:25 AM,07:38 AM,03:45 PM,-3,-6,-3,-6,13,72,96,0.1,1022,-1,5,217,8,linkoping
2016-11-12,1,-2,0.0,6.8,1,89,03:22 PM,03:53 AM,07:40 AM,03:43 PM,-2,-5,-1,-5,21,50,96,0.0,1025,1,4,259,12,linkoping
2016-11-13,1,-2,0.0,6.8,1,96,03:46 PM,05:22 AM,07:43 AM,03:41 PM,-1,-4,-0,-4,22,50,94,0.0,1027,1,7,252,11,linkoping
2016-11-14,2,-1,0.0,4.9,1,100,04:16 PM,06:52 AM,07:45 AM,03:39 PM,0,-3,1,-3,20,75,97,0.9,1025,2,3,236,12,linkoping
2016-11-15,6,1,0.0,3.0,1,89,04:53 PM,08:19 AM,07:47 AM,03:37 PM,3,0,3,0,21,99,99,0.3,1011,6,3,237,12,linkoping
2016-11-16,4,1,0.0,4.9,1,81,05:40 PM,09:39 AM,07:50 AM,03:35 PM,2,-0,3,-0,21,74,96,0.1,1005,4,5,223,11,linkoping
2016-11-17,5,2,0.0,6.8,1,74,06:38 PM,10:46 AM,07:52 AM,03:33 PM,2,-0,3,-0,26,57,93,0.1,996,5,7,216,15,linkoping
2016-11-18,5,1,0.0,2.9,1,66,07:47 PM,11:39 AM,07:54 AM,03:31 PM,3,1,4,1,24,85,92,0.7,991,5,8,186,15,linkoping
2016-11-19,5,2,0.0,6.8,1,58,09:00 PM,12:19 PM,07:56 AM,03:30 PM,1,-0,3,-0,27,80,87,0.0,1001,5,9,196,16,linkoping
2016-11-20,4,1,0.0,2.9,1,51,10:14 PM,12:50 PM,07:58 AM,03:28 PM,2,-0,3,-0,23,91,92,1.9,1005,4,7,170,13,linkoping
2016-11-21,7,6,0.0,4.7,2,43,11:29 PM,01:15 PM,08:01 AM,03:26 PM,5,4,7,4,22,83,91,1.1,1005,7,6,172,13,linkoping
2016-11-22,9,6,0.0,2.7,2,36,No moonrise,01:35 PM,08:03 AM,03:24 PM,7,5,7,5,19,96,96,0.0,1011,9,4,166,11,linkoping
2016-11-23,8,6,0.0,7.2,2,28,12:41 AM,01:53 PM,08:05 AM,03:23 PM,6,4,7,4,22,75,93,0.1,1015,8,5,231,13,linkoping
2016-11-24,4,1,0.0,7.1,2,21,01:52 AM,02:09 PM,08:07 AM,03:21 PM,-0,-1,3,-1,27,17,81,0.0,1019,4,10,283,15,linkoping
2016-11-25,6,0,0.0,2.7,1,13,03:02 AM,02:26 PM,08:09 AM,03:20 PM,2,0,3,0,24,65,90,0.2,1018,6,10,254,13,linkoping
2016-11-26,8,4,0.0,7.1,2,6,04:11 AM,02:43 PM,08:11 AM,03:18 PM,3,3,6,3,38,36,81,0.0,1002,8,10,284,21,linkoping
2016-11-27,1,-1,0.0,6.7,1,0,05:20 AM,03:03 PM,08:13 AM,03:17 PM,-4,-4,1,-4,33,27,70,0.0,1011,1,10,334,20,linkoping
2016-11-28,0,-2,0.0,7.0,2,0,06:27 AM,03:27 PM,08:15 AM,03:16 PM,-8,-6,-1,-6,28,30,59,0.0,1026,0,10,315,17,linkoping
2016-11-29,2,-1,0.0,7.0,1,0,07:33 AM,03:55 PM,08:17 AM,03:15 PM,-3,-3,1,-3,26,60,77,0.2,1020,2,9,267,14,linkoping
2016-11-30,2,-0,0.0,6.9,2,2,08:34 AM,04:29 PM,08:19 AM,03:13 PM,-2,-3,1,-3,29,26,80,0.0,1010,2,10,287,16,linkoping
2016-12-01,1,-1,1.0,6.7,1,9,09:30 AM,05:13 PM,08:21 AM,03:12 PM,-2,-3,-0,-3,17,44,88,1.2,1004,1,9,272,10,linkoping
2016-12-02,2,-2,0.0,4.6,1,16,10:19 AM,06:05 PM,08:23 AM,03:11 PM,-4,-5,-0,-5,25,42,79,0.0,1012,2,10,327,15,linkoping
2016-12-03,1,-2,0.1,4.6,1,23,10:59 AM,07:05 PM,08:24 AM,03:10 PM,-4,-4,-1,-4,17,69,77,0.1,1020,1,9,256,9,linkoping
2016-12-04,1,-2,0.0,6.8,1,31,11:33 AM,08:12 PM,08:26 AM,03:09 PM,-2,-4,-0,-4,22,57,90,0.0,1021,1,9,230,11,linkoping
2016-12-05,3,-1,0.0,4.6,1,38,12:00 PM,09:25 PM,08:28 AM,03:09 PM,1,-2,2,-2,32,42,93,0.2,1015,3,10,290,17,linkoping
2016-12-06,-1,-3,0.0,6.8,2,45,12:23 PM,10:41 PM,08:29 AM,03:08 PM,-3,-5,-2,-5,15,8,91,0.0,1027,-1,10,298,8,linkoping
2016-12-07,3,-2,0.0,4.6,1,52,12:44 PM,No moonset,08:31 AM,03:07 PM,-1,-3,1,-3,29,64,88,1.0,1020,3,10,232,16,linkoping
2016-12-08,10,7,0.0,6.8,2,60,01:04 PM,12:01 AM,08:32 AM,03:07 PM,7,5,9,5,47,47,88,0.0,1005,10,10,274,26,linkoping
2016-12-09,7,4,0.0,6.7,2,67,01:25 PM,01:24 AM,08:34 AM,03:06 PM,4,2,6,2,30,28,87,0.3,1009,7,9,274,17,linkoping
2016-12-10,4,3,0.0,2.5,1,74,01:47 PM,02:49 AM,08:35 AM,03:06 PM,4,3,4,3,9,100,97,4.9,1008,4,2,116,6,linkoping
2016-12-11,3,-1,1.4,2.5,1,82,02:12 PM,04:16 AM,08:36 AM,03:05 PM,1,-0,2,-0,13,97,95,1.7,1007,3,2,67,9,linkoping
2016-12-12,-1,-3,0.1,6.7,1,89,02:44 PM,05:44 AM,08:38 AM,03:05 PM,-5,-5,-1,-5,17,32,75,0.1,1023,-1,9,205,11,linkoping
2016-12-13,4,0,0.0,2.5,1,96,03:25 PM,07:08 AM,08:39 AM,03:05 PM,1,-3,2,-3,28,80,94,0.2,1017,4,10,273,16,linkoping
2016-12-14,-0,-2,0.0,6.7,1,100,04:16 PM,08:23 AM,08:40 AM,03:05 PM,-2,-5,-1,-5,20,9,94,0.0,1023,-0,6,318,10,linkoping
2016-12-15,0,-1,0.0,6.6,1,89,05:21 PM,09:26 AM,08:41 AM,03:05 PM,-3,-4,-1,-4,18,29,84,0.0,1030,0,10,260,9,linkoping
2016-12-16,-1,-2,0.0,6.6,2,82,06:34 PM,10:14 AM,08:42 AM,03:05 PM,-3,-5,-2,-5,17,33,91,0.0,1032,-1,7,274,11,linkoping
2016-12-17,2,-3,0.0,2.5,1,75,07:51 PM,10:51 AM,08:43 AM,03:05 PM,-1,-4,-0,-4,20,83,95,0.1,1029,2,6,258,11,linkoping
2016-12-18,0,-1,0.0,6.6,1,68,09:09 PM,11:19 AM,08:44 AM,03:05 PM,0,-2,0,-2,16,78,97,0.0,1028,0,2,278,9,linkoping
2016-12-19,5,0,0.0,2.5,1,60,10:24 PM,11:42 AM,08:44 AM,03:05 PM,3,-0,3,-0,27,82,97,0.0,1026,5,10,270,15,linkoping
2016-12-20,5,0,0.0,6.6,1,53,11:38 PM,12:01 PM,08:45 AM,03:06 PM,3,0,4,0,22,65,94,0.0,1026,5,9,245,14,linkoping
2016-12-21,2,-1,0.1,2.5,1,46,No moonrise,12:18 PM,08:45 AM,03:06 PM,-0,-3,0,-3,24,71,94,0.1,1018,2,7,206,14,linkoping
2016-12-22,4,3,0.0,4.6,1,38,12:49 AM,12:34 PM,08:46 AM,03:07 PM,2,-0,4,-0,29,69,93,0.0,1017,4,10,226,16,linkoping
2016-12-23,3,1,0.0,6.6,2,31,01:59 AM,12:51 PM,08:46 AM,03:07 PM,1,-2,3,-2,33,44,91,0.0,1016,3,10,241,18,linkoping
2016-12-24,6,2,0.0,6.6,1,24,03:08 AM,01:10 PM,08:47 AM,03:08 PM,1,-1,4,-1,41,59,84,0.0,1001,6,10,236,24,linkoping
2016-12-25,5,1,0.0,6.6,1,17,04:15 AM,01:32 PM,08:47 AM,03:09 PM,1,-1,3,-1,35,49,87,0.0,1000,5,9,253,20,linkoping
2016-12-26,5,2,0.0,4.6,1,9,05:22 AM,01:58 PM,08:47 AM,03:10 PM,1,0,5,0,41,58,78,0.3,995,5,10,253,25,linkoping
2016-12-27,2,0,0.0,6.6,1,2,06:25 AM,02:29 PM,08:47 AM,03:11 PM,-3,-4,1,-4,39,18,74,0.0,1011,2,10,310,22,linkoping
2016-12-28,0,-1,0.0,6.7,2,0,07:25 AM,03:10 PM,08:47 AM,03:12 PM,-5,-4,-1,-4,21,13,73,0.0,1034,0,10,281,11,linkoping
2016-12-29,5,2,0.0,2.5,1,0,08:16 AM,03:59 PM,08:47 AM,03:13 PM,2,-1,4,-1,35,92,89,0.1,1029,5,10,257,21,linkoping
2016-12-30,7,4,0.0,2.5,2,5,09:01 AM,04:57 PM,08:47 AM,03:14 PM,4,1,6,1,41,94,87,0.0,1022,7,10,256,25,linkoping
2016-12-31,9,8,0.0,2.5,2,9,09:37 AM,06:03 PM,08:46 AM,03:15 PM,7,5,9,5,43,99,85,2.3,1010,9,10,258,27,linkoping
2017-01-01,6,-0,0.0,4.6,1,20,10:07 AM,07:14 PM,08:46 AM,03:17 PM,1,0,4,0,25,74,85,4.1,1004,6,9,286,16,linkoping
2017-01-02,-0,-2,0.0,6.7,2,27,10:31 AM,08:29 PM,08:46 AM,03:18 PM,-6,-6,-1,-6,23,22,69,0.0,1009,-0,10,314,14,linkoping
2017-01-03,1,-3,0.5,4.6,1,34,10:53 AM,09:48 PM,08:45 AM,03:20 PM,-5,-5,-1,-5,22,72,77,0.5,998,1,8,243,14,linkoping
2017-01-04,-2,-7,0.1,2.5,1,41,11:13 AM,11:07 PM,08:45 AM,03:21 PM,-5,-10,-4,-10,34,100,90,2.5,998,-2,7,61,24,linkoping
2017-01-05,-10,-12,0.3,6.6,1,49,11:32 AM,No moonset,08:44 AM,03:23 PM,-12,-17,-10,-17,21,56,89,0.4,1032,-10,8,175,14,linkoping
2017-01-06,-6,-11,0.0,6.8,1,56,11:52 AM,12:29 AM,08:43 AM,03:24 PM,-10,-13,-8,-13,20,47,88,0.0,1037,-6,10,232,11,linkoping
