date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-01,4,1,0.0,1.5,1,72,12:50 PM,04:19 AM,08:44 AM,02:58 PM,2,-2,3,-2,50,74,93,0.2,1010,4,10,259,29,stockholm
2015-01-02,5,1,0.0,6.6,1,80,01:27 PM,05:29 AM,08:44 AM,03:00 PM,2,-2,4,-2,60,63,88,6.1,987,5,10,241,35,stockholm
2015-01-03,1,-1,0.0,6.6,2,87,02:12 PM,06:30 AM,08:43 AM,03:01 PM,-3,-6,0,-6,61,12,77,0.0,990,1,10,287,35,stockholm
2015-01-04,0,-1,0.0,6.6,2,94,03:06 PM,07:22 AM,08:43 AM,03:03 PM,-6,-7,-1,-7,49,13,65,0.0,1005,0,10,314,30,stockholm
2015-01-05,-1,-3,0.0,6.6,2,100,04:07 PM,08:03 AM,08:42 AM,03:05 PM,-5,-6,-2,-6,27,30,80,0.0,1020,-1,10,269,16,stockholm
2015-01-06,0,-3,0.0,2.5,1,100,05:14 PM,08:35 AM,08:41 AM,03:06 PM,-4,-6,-1,-6,30,77,82,0.0,1027,0,10,187,18,stockholm
2015-01-07,1,-1,0.0,2.5,1,84,06:22 PM,09:01 AM,08:40 AM,03:08 PM,-2,-5,0,-5,38,86,86,1.0,1017,1,8,208,24,stockholm
2015-01-08,3,1,0.0,2.5,1,77,07:31 PM,09:23 AM,08:39 AM,03:10 PM,1,-3,2,-3,47,79,93,1.5,1003,3,10,233,27,stockholm
2015-01-09,0,-2,0.0,6.7,1,69,08:40 PM,09:41 AM,08:38 AM,03:12 PM,-2,-5,-1,-5,28,51,94,0.0,991,0,9,290,16,stockholm
2015-01-10,2,-4,0.0,4.6,1,62,09:50 PM,09:57 AM,08:37 AM,03:14 PM,-3,-6,-1,-6,36,49,89,6.3,980,2,9,236,22,stockholm
2015-01-11,0,-4,0.0,2.6,1,55,11:00 PM,10:13 AM,08:36 AM,03:16 PM,-3,-8,-1,-8,41,99,91,1.4,976,0,7,312,28,stockholm
2015-01-12,3,-7,0.1,2.6,1,48,No moonrise,10:29 AM,08:35 AM,03:18 PM,-3,-8,-2,-8,38,67,93,1.1,991,3,10,227,23,stockholm
2015-01-13,2,1,0.0,6.9,1,40,12:10 AM,10:46 AM,08:34 AM,03:20 PM,-1,-4,2,-4,54,29,83,0.5,989,2,10,239,31,stockholm
2015-01-14,1,1,0.0,6.9,2,33,01:22 AM,11:07 AM,08:32 AM,03:22 PM,-1,-5,1,-5,45,25,85,0.0,993,1,10,236,27,stockholm
2015-01-15,3,0,0.0,6.9,1,26,02:35 AM,11:32 AM,08:31 AM,03:24 PM,-0,-4,2,-4,53,53,86,3.1,999,3,10,207,33,stockholm
2015-01-16,4,3,0.0,6.7,1,19,03:48 AM,12:03 PM,08:29 AM,03:26 PM,1,-2,3,-2,58,52,86,0.0,991,4,10,216,35,stockholm
2015-01-17,3,1,0.0,6.7,1,11,04:57 AM,12:45 PM,08:28 AM,03:28 PM,-1,-4,2,-4,55,45,81,0.1,998,3,10,231,34,stockholm
2015-01-18,2,1,0.9,2.6,1,4,06:00 AM,01:40 PM,08:26 AM,03:31 PM,0,-3,2,-3,43,84,88,1.1,1008,2,9,254,27,stockholm
2015-01-19,0,-0,0.9,2.7,1,0,06:54 AM,02:48 PM,08:25 AM,03:33 PM,-1,-3,0,-3,19,99,89,1.0,1019,0,7,148,12,stockholm
2015-01-20,1,-0,0.6,2.7,1,0,07:37 AM,04:08 PM,08:23 AM,03:35 PM,-1,-4,1,-4,33,98,87,0.8,1023,1,7,104,21,stockholm
2015-01-21,1,-0,0.7,2.7,1,3,08:10 AM,05:36 PM,08:21 AM,03:38 PM,-2,-6,1,-6,42,100,86,2.5,1021,1,5,102,28,stockholm
2015-01-22,0,-1,1.5,2.7,1,10,08:37 AM,07:06 PM,08:19 AM,03:40 PM,-1,-4,-0,-4,18,100,92,1.8,1021,0,6,167,12,stockholm
2015-01-23,-4,-8,0.1,7.3,1,18,09:01 AM,08:35 PM,08:17 AM,03:42 PM,-6,-11,-5,-11,25,58,94,0.1,1021,-4,8,282,16,stockholm
2015-01-24,0,-5,0.0,2.7,1,25,09:22 AM,10:03 PM,08:16 AM,03:45 PM,-3,-8,-2,-8,39,91,89,0.0,1015,0,10,212,25,stockholm
2015-01-25,-0,-3,0.1,2.7,1,32,09:42 AM,11:29 PM,08:14 AM,03:47 PM,-2,-5,-1,-5,21,91,92,0.1,1017,-0,8,253,13,stockholm
2015-01-26,2,-4,0.0,2.8,1,39,10:04 AM,No moonset,08:12 AM,03:50 PM,-2,-6,-1,-6,35,72,93,1.0,1012,2,10,208,22,stockholm
2015-01-27,1,-4,0.9,4.8,1,47,10:27 AM,12:50 AM,08:10 AM,03:52 PM,-2,-5,-1,-5,21,67,93,1.0,1006,1,6,291,12,stockholm
2015-01-28,2,-3,0.0,2.8,1,54,10:56 AM,02:08 AM,08:08 AM,03:55 PM,-0,-5,1,-5,46,81,93,0.3,995,2,9,210,29,stockholm
2015-01-29,2,1,0.0,4.8,1,61,11:30 AM,03:20 AM,08:05 AM,03:57 PM,-0,-4,2,-4,51,77,86,0.1,976,2,9,191,33,stockholm
2015-01-30,1,-0,0.0,2.8,1,69,12:11 PM,04:23 AM,08:03 AM,03:59 PM,-2,-5,1,-5,35,86,84,0.6,981,1,9,163,21,stockholm
2015-01-31,2,1,5.1,3.0,1,72,01:01 PM,05:17 AM,08:01 AM,04:02 PM,1,-3,2,-3,30,100,93,6.0,976,2,6,98,20,stockholm
2015-02-01,1,-2,0.0,3.2,1,86,01:59 PM,06:02 AM,07:59 AM,04:04 PM,-1,-5,0,-5,26,100,95,0.0,975,1,10,268,18,stockholm
2015-02-02,-1,-5,1.0,3.2,1,94,03:02 PM,06:37 AM,07:57 AM,04:07 PM,-3,-9,-3,-9,31,100,94,1.2,986,-1,8,322,22,stockholm
2015-02-03,-1,-2,0.1,3.2,1,100,04:09 PM,07:05 AM,07:55 AM,04:09 PM,-2,-7,-1,-7,34,100,92,0.5,998,-1,8,102,23,stockholm
2015-02-04,0,-2,0.3,3.2,1,100,05:18 PM,07:29 AM,07:52 AM,04:12 PM,-2,-5,-1,-5,23,99,92,0.3,1013,0,9,21,14,stockholm
2015-02-05,-4,-6,0.0,8.6,1,84,06:27 PM,07:48 AM,07:50 AM,04:14 PM,-5,-9,-4,-9,24,74,94,0.0,1026,-4,10,181,15,stockholm
2015-02-06,0,-3,0.0,8.7,1,76,07:37 PM,08:05 AM,07:48 AM,04:17 PM,-3,-7,-1,-7,43,59,89,0.1,1022,0,10,277,25,stockholm
2015-02-07,1,-2,0.0,6.9,1,69,08:46 PM,08:21 AM,07:45 AM,04:20 PM,-3,-8,-1,-8,50,29,85,0.8,1005,1,10,290,30,stockholm
2015-02-08,-2,-4,0.0,8.7,1,61,09:56 PM,08:37 AM,07:43 AM,04:22 PM,-6,-11,-3,-11,55,59,80,0.0,1007,-2,10,308,33,stockholm
2015-02-09,3,2,0.0,6.9,1,53,11:06 PM,08:54 AM,07:40 AM,04:25 PM,1,-3,2,-3,43,58,91,0.1,1007,3,10,299,22,stockholm
2015-02-10,2,-0,0.0,8.7,2,46,No moonrise,09:13 AM,07:38 AM,04:27 PM,-1,-2,2,-2,32,9,84,0.0,1015,2,10,283,15,stockholm
2015-02-11,2,-1,0.0,6.9,1,38,12:16 AM,09:35 AM,07:35 AM,04:30 PM,-1,-4,1,-4,37,37,89,0.0,1018,2,10,252,20,stockholm
2015-02-12,2,-1,0.0,3.4,1,31,01:28 AM,10:03 AM,07:33 AM,04:32 PM,1,-4,1,-4,38,90,95,0.2,1016,2,9,267,24,stockholm
2015-02-13,1,-1,0.0,3.4,1,23,02:36 AM,10:38 AM,07:30 AM,04:35 PM,-0,-3,1,-3,21,89,94,0.1,1018,1,7,231,13,stockholm
2015-02-14,1,-3,0.0,8.7,1,16,03:41 AM,11:25 AM,07:28 AM,04:38 PM,-2,-5,-1,-5,28,60,92,0.0,1019,1,9,244,17,stockholm
2015-02-15,-1,-2,0.0,8.7,2,8,04:38 AM,12:24 PM,07:25 AM,04:40 PM,-5,-7,-1,-7,42,20,77,0.0,1035,-1,9,99,25,stockholm
2015-02-16,-0,-2,0.0,3.5,1,1,05:26 AM,01:37 PM,07:22 AM,04:43 PM,-5,-8,-1,-8,48,68,77,0.0,1035,-0,10,172,30,stockholm
2015-02-17,1,-1,0.1,3.5,1,0,06:04 AM,03:00 PM,07:20 AM,04:45 PM,-2,-6,0,-6,43,91,86,0.1,1026,1,10,213,28,stockholm
2015-02-18,3,2,0.0,3.5,1,0,06:35 AM,04:29 PM,07:17 AM,04:48 PM,2,-3,3,-3,45,84,94,0.1,1018,3,10,251,26,stockholm
2015-02-19,6,3,0.0,3.5,1,0,07:01 AM,06:00 PM,07:14 AM,04:50 PM,3,-1,4,-1,51,93,94,0.0,1009,6,10,251,28,stockholm
2015-02-20,4,1,0.1,3.5,1,7,07:24 AM,07:32 PM,07:11 AM,04:53 PM,2,-2,3,-2,43,92,92,0.2,1001,4,10,230,26,stockholm
2015-02-21,3,1,1.6,3.5,1,14,07:46 AM,09:02 PM,07:09 AM,04:55 PM,0,-2,2,-2,21,97,91,1.9,994,3,9,166,14,stockholm
2015-02-22,2,0,0.0,5.3,1,22,08:08 AM,10:28 PM,07:06 AM,04:58 PM,-1,-5,1,-5,42,61,90,3.1,993,2,8,218,26,stockholm
2015-02-23,2,-1,0.4,3.7,1,29,08:32 AM,11:51 PM,07:03 AM,05:00 PM,-0,-5,1,-5,49,81,88,1.0,997,2,8,187,30,stockholm
2015-02-24,2,-0,0.0,7.1,1,37,08:59 AM,No moonset,07:00 AM,05:03 PM,0,-3,1,-3,32,37,91,0.0,999,2,10,199,18,stockholm
2015-02-25,4,2,0.0,8.7,2,44,09:32 AM,01:07 AM,06:57 AM,05:06 PM,1,-2,3,-2,39,32,90,0.0,1012,4,10,202,22,stockholm
2015-02-26,3,0,0.0,8.7,2,52,10:12 AM,02:14 AM,06:55 AM,05:08 PM,0,-3,1,-3,29,37,92,0.0,1020,3,10,203,17,stockholm
2015-02-27,3,1,0.0,4.0,1,60,10:59 AM,03:13 AM,06:52 AM,05:11 PM,1,-3,2,-3,37,86,92,0.0,1016,3,10,182,23,stockholm
2015-02-28,3,1,0.0,4.0,1,67,11:54 AM,04:00 AM,06:49 AM,05:13 PM,1,-2,2,-2,28,73,93,0.0,1012,3,10,215,17,stockholm
2015-03-01,3,1,0.0,5.6,1,72,12:55 PM,04:38 AM,06:46 AM,05:16 PM,-0,-4,2,-4,54,61,84,0.7,1001,3,10,185,34,stockholm
2015-03-02,4,2,0.0,5.6,1,79,02:01 PM,05:09 AM,06:43 AM,05:18 PM,2,-1,2,-1,26,75,94,0.0,993,4,8,183,16,stockholm
2015-03-03,3,1,1.4,4.1,1,86,03:08 PM,05:34 AM,06:40 AM,05:21 PM,1,-1,2,-1,18,98,95,2.2,998,3,5,195,11,stockholm
2015-03-04,1,-1,0.0,5.6,1,94,04:17 PM,05:54 AM,06:37 AM,05:23 PM,-1,-4,0,-4,22,72,90,0.0,1008,1,10,275,14,stockholm
2015-03-05,4,-1,0.0,8.7,1,100,05:26 PM,06:12 AM,06:35 AM,05:25 PM,-1,-1,2,-1,21,51,81,0.0,1023,4,10,271,13,stockholm
2015-03-06,4,2,0.0,5.6,1,100,06:35 PM,06:29 AM,06:32 AM,05:28 PM,1,-2,3,-2,33,63,91,1.8,1021,4,10,250,19,stockholm
2015-03-07,6,2,0.0,4.1,1,84,07:45 PM,06:45 AM,06:29 AM,05:30 PM,2,-1,4,-1,49,71,87,0.3,1015,6,9,215,29,stockholm
2015-03-08,13,5,0.0,8.7,2,77,08:55 PM,07:02 AM,06:26 AM,05:33 PM,6,4,8,4,54,43,84,0.0,1008,13,10,241,31,stockholm
2015-03-09,8,3,0.0,8.7,2,70,10:05 PM,07:20 AM,06:23 AM,05:35 PM,1,2,5,2,33,50,75,0.2,1018,8,9,266,19,stockholm
2015-03-10,6,-1,0.0,5.7,1,63,11:15 PM,07:41 AM,06:20 AM,05:38 PM,-1,-1,2,-1,29,69,82,0.4,1015,6,8,242,16,stockholm
2015-03-11,2,-2,0.0,5.7,1,55,No moonrise,08:06 AM,06:17 AM,05:40 PM,-2,-4,0,-4,25,61,86,0.2,1013,2,9,253,15,stockholm
2015-03-12,4,0,0.0,5.7,1,48,12:23 AM,08:38 AM,06:14 AM,05:42 PM,-0,-2,2,-2,25,67,88,0.6,1011,4,9,228,15,stockholm
2015-03-13,3,-0,0.0,4.3,1,41,01:28 AM,09:19 AM,06:11 AM,05:45 PM,-1,-3,1,-3,26,63,86,0.6,1011,3,8,207,16,stockholm
2015-03-14,2,-1,0.0,4.3,1,34,02:26 AM,10:10 AM,06:08 AM,05:47 PM,-3,-4,0,-4,26,65,84,0.6,1013,2,8,252,16,stockholm
2015-03-15,3,-2,0.0,5.8,1,26,03:17 AM,11:15 AM,06:06 AM,05:50 PM,-2,-4,-0,-4,23,61,86,0.5,1014,3,8,222,14,stockholm
2015-03-16,3,-3,0.0,5.8,1,19,03:58 AM,12:30 PM,06:03 AM,05:52 PM,-3,-5,-1,-5,24,58,83,0.2,1016,3,9,224,14,stockholm
2015-03-17,3,-1,0.0,8.7,1,12,04:31 AM,01:54 PM,06:00 AM,05:54 PM,-2,-4,1,-4,27,60,86,0.8,1011,3,8,215,16,stockholm
2015-03-18,2,-1,0.0,6.0,1,4,04:59 AM,03:23 PM,05:57 AM,05:57 PM,-3,-4,0,-4,23,66,82,0.6,1010,2,9,204,14,stockholm
2015-03-19,10,0,0.0,11.6,2,0,05:24 AM,04:54 PM,05:54 AM,05:59 PM,0,2,5,2,28,48,73,0.2,1020,10,9,244,17,stockholm
2015-03-20,4,0,1.8,7.8,1,0,05:46 AM,06:25 PM,05:51 AM,06:01 PM,-1,-0,3,-0,16,88,80,2.5,1018,4,8,132,11,stockholm
2015-03-21,1,-1,2.2,12.6,1,3,06:08 AM,07:56 PM,05:48 AM,06:04 PM,-8,-5,0,-5,32,37,55,2.6,1022,1,7,110,23,stockholm
2015-03-22,2,-2,0.0,9.2,1,10,06:32 AM,09:23 PM,05:45 AM,06:06 PM,-5,-5,0,-5,38,74,69,0.0,1021,2,10,256,26,stockholm
2015-03-23,4,2,0.0,7.9,1,17,06:58 AM,10:45 PM,05:42 AM,06:08 PM,1,-3,3,-3,57,94,87,2.4,1003,4,10,248,36,stockholm
2015-03-24,7,3,0.0,12.7,2,24,07:30 AM,11:59 PM,05:39 AM,06:11 PM,1,1,5,1,32,42,78,0.0,1004,7,10,216,20,stockholm
2015-03-25,2,-0,0.0,9.3,1,32,08:08 AM,No moonset,05:36 AM,06:13 PM,-5,-4,1,-4,29,79,66,0.0,1020,2,10,53,21,stockholm
2015-03-26,4,1,0.0,8.0,1,39,08:54 AM,01:03 AM,05:33 AM,06:15 PM,0,-3,3,-3,49,97,83,2.6,1016,4,10,109,34,stockholm
2015-03-27,7,4,0.0,8.1,2,46,09:47 AM,01:56 AM,05:30 AM,06:18 PM,4,1,5,1,32,100,89,2.0,1008,7,9,192,21,stockholm
2015-03-28,6,2,0.0,10.6,1,54,10:47 AM,02:38 AM,05:27 AM,06:20 PM,1,1,4,1,23,60,81,0.0,1011,6,10,242,16,stockholm
2015-03-29,4,3,0.0,8.1,1,61,11:52 AM,03:11 AM,05:25 AM,06:22 PM,2,-2,4,-2,46,88,87,2.7,994,4,10,180,30,stockholm
2015-03-30,5,2,0.0,8.1,1,68,12:58 PM,03:38 AM,05:22 AM,06:25 PM,3,0,4,0,23,100,93,2.3,980,5,9,164,16,stockholm
2015-03-31,6,1,0.0,13.1,2,72,02:06 PM,04:00 AM,05:19 AM,06:27 PM,1,-1,3,-1,27,47,84,0.0,983,6,10,246,19,stockholm
2015-04-01,6,1,0.0,13.1,1,86,03:15 PM,04:18 AM,05:16 AM,06:29 PM,-0,2,4,2,9,36,78,1.3,991,6,10,185,6,stockholm
2015-04-02,5,1,0.9,10.7,1,93,04:24 PM,04:36 AM,05:13 AM,06:32 PM,-0,-1,3,-1,27,67,80,1.0,998,5,9,216,17,stockholm
2015-04-03,7,1,0.0,8.3,1,100,05:34 PM,04:52 AM,05:10 AM,06:34 PM,-0,-1,3,-1,26,93,79,0.9,1009,7,10,213,17,stockholm
2015-04-04,4,2,0.1,8.3,1,100,06:44 PM,05:09 AM,05:07 AM,06:37 PM,0,-2,3,-2,39,100,82,0.8,1014,4,7,181,27,stockholm
2015-04-05,4,1,0.0,9.6,1,84,07:55 PM,05:27 AM,05:04 AM,06:39 PM,0,-2,3,-2,32,79,84,0.8,1019,4,9,146,22,stockholm
2015-04-06,8,1,0.0,12.1,2,77,09:06 PM,05:47 AM,05:01 AM,06:41 PM,-0,1,4,1,23,52,73,0.0,1027,8,10,206,15,stockholm
2015-04-07,12,3,0.0,13.9,3,69,10:15 PM,06:10 AM,04:58 AM,06:44 PM,1,4,7,4,36,19,67,0.0,1019,12,10,282,22,stockholm
2015-04-08,9,5,0.0,13.9,3,61,11:21 PM,06:40 AM,04:55 AM,06:46 PM,-1,3,7,3,44,15,60,0.0,1024,9,10,305,27,stockholm
2015-04-09,12,4,0.0,14.0,3,54,No moonrise,07:18 AM,04:52 AM,06:49 PM,1,4,8,4,43,29,60,0.0,1020,12,10,260,25,stockholm
2015-04-10,13,5,0.0,14.0,3,46,12:21 AM,08:05 AM,04:49 AM,06:51 PM,4,4,8,4,44,21,76,0.0,1014,13,10,264,28,stockholm
2015-04-11,11,4,0.0,11.1,2,39,01:13 AM,09:04 AM,04:46 AM,06:53 PM,4,4,7,4,28,45,80,0.0,1013,11,9,224,17,stockholm
2015-04-12,10,6,0.0,13.4,2,31,01:56 AM,10:13 AM,04:43 AM,06:56 PM,1,3,8,3,57,35,64,0.0,1006,10,10,246,37,stockholm
2015-04-13,7,3,0.0,10.0,2,24,02:31 AM,11:31 AM,04:40 AM,06:58 PM,1,1,4,1,23,66,82,1.7,1009,7,9,161,15,stockholm
2015-04-14,8,2,0.0,12.4,2,16,03:00 AM,12:54 PM,04:37 AM,07:01 PM,1,2,5,2,20,57,78,0.8,1013,8,9,178,12,stockholm
2015-04-15,8,2,0.0,11.3,2,9,03:25 AM,02:21 PM,04:34 AM,07:03 PM,1,3,5,3,20,60,76,0.2,1016,8,10,176,13,stockholm
2015-04-16,9,3,0.0,13.4,2,1,03:47 AM,03:51 PM,04:31 AM,07:05 PM,1,2,6,2,37,52,69,0.0,999,9,10,308,27,stockholm
2015-04-17,5,2,0.0,10.3,1,0,04:08 AM,05:20 PM,04:29 AM,07:08 PM,0,-2,3,-2,40,70,80,0.5,1012,5,10,223,27,stockholm
2015-04-18,9,2,0.0,14.5,3,0,04:31 AM,06:49 PM,04:26 AM,07:10 PM,1,2,5,2,28,50,73,0.0,1020,9,10,215,18,stockholm
2015-04-19,12,3,0.0,14.5,3,0,04:56 AM,08:15 PM,04:23 AM,07:13 PM,2,4,8,4,34,25,68,0.0,1019,12,10,339,21,stockholm
2015-04-20,13,5,0.0,13.5,3,6,05:25 AM,09:35 PM,04:20 AM,07:15 PM,2,6,9,6,30,26,64,0.0,1021,13,10,206,19,stockholm
2015-04-21,12,5,0.0,12.5,2,14,06:00 AM,10:46 PM,04:17 AM,07:17 PM,2,6,9,6,24,27,65,0.0,1023,12,10,81,16,stockholm
2015-04-22,13,6,0.0,13.5,3,21,06:43 AM,11:46 PM,04:15 AM,07:20 PM,2,7,9,7,27,25,63,0.0,1018,13,10,279,15,stockholm
2015-04-23,11,8,0.0,13.5,3,29,07:35 AM,No moonset,04:12 AM,07:22 PM,-1,7,10,7,40,30,49,0.0,1002,11,10,237,26,stockholm
2015-04-24,10,5,0.0,12.5,2,36,08:34 AM,12:34 AM,04:09 AM,07:25 PM,-2,4,7,4,24,57,51,0.0,1004,10,10,289,16,stockholm
2015-04-25,11,6,0.0,11.5,2,44,09:38 AM,01:12 AM,04:06 AM,07:27 PM,4,6,8,6,30,85,72,0.3,1004,11,9,192,20,stockholm
2015-04-26,12,7,0.0,13.5,3,52,10:45 AM,01:41 AM,04:04 AM,07:30 PM,3,7,10,7,31,41,66,0.1,1002,12,10,255,20,stockholm
2015-04-27,11,5,0.0,13.5,2,59,11:54 AM,02:05 AM,04:01 AM,07:32 PM,0,7,8,7,16,26,58,0.0,1004,11,10,222,10,stockholm
2015-04-28,13,5,0.0,12.6,3,67,01:03 PM,02:25 AM,03:58 AM,07:34 PM,3,7,9,7,22,61,71,0.8,1015,13,10,183,14,stockholm
2015-04-29,10,5,0.0,13.6,2,74,02:11 PM,02:42 AM,03:56 AM,07:37 PM,1,4,7,4,26,54,63,1.4,1010,10,9,244,18,stockholm
2015-04-30,11,4,0.0,12.7,2,82,03:21 PM,02:59 AM,03:53 AM,07:39 PM,1,4,8,4,39,52,64,0.0,1014,11,10,190,26,stockholm
2015-05-01,10,6,0.0,12.7,2,86,04:31 PM,03:15 AM,03:50 AM,07:42 PM,4,6,8,6,20,67,76,1.2,1006,10,10,114,13,stockholm
2015-05-02,9,5,0.0,10.0,2,93,05:42 PM,03:33 AM,03:48 AM,07:44 PM,4,3,7,3,35,82,79,0.3,1003,9,9,134,24,stockholm
2015-05-03,11,5,0.0,14.5,3,100,06:54 PM,03:52 AM,03:45 AM,07:46 PM,1,6,8,6,17,39,67,0.3,1013,11,9,268,11,stockholm
2015-05-04,9,5,0.0,10.9,2,100,08:05 PM,04:14 AM,03:43 AM,07:49 PM,4,4,7,4,36,68,80,1.0,1012,9,10,140,25,stockholm
2015-05-05,12,6,0.0,10.1,3,85,09:14 PM,04:42 AM,03:40 AM,07:51 PM,7,7,9,7,22,80,84,0.0,1010,12,8,160,15,stockholm
2015-05-06,15,9,0.0,12.7,3,78,10:17 PM,05:17 AM,03:38 AM,07:53 PM,8,10,12,10,36,50,79,7.5,1004,15,9,218,23,stockholm
2015-05-07,14,9,0.0,14.5,4,70,11:12 PM,06:01 AM,03:35 AM,07:56 PM,6,9,11,9,33,23,72,0.1,1007,14,10,205,21,stockholm
2015-05-08,12,6,0.0,13.6,2,63,11:58 PM,06:57 AM,03:33 AM,07:58 PM,2,5,9,5,44,35,64,0.0,1010,12,10,245,30,stockholm
2015-05-09,12,5,0.0,14.5,4,56,No moonrise,08:03 AM,03:30 AM,08:00 PM,1,6,9,6,28,18,57,0.0,1015,12,10,230,18,stockholm
2015-05-10,11,6,0.0,10.5,2,49,12:34 AM,09:17 AM,03:28 AM,08:03 PM,5,6,8,6,24,88,83,5.0,1014,11,9,233,16,stockholm
2015-05-11,15,5,0.0,13.7,3,41,01:05 AM,10:37 AM,03:25 AM,08:05 PM,5,8,10,8,32,42,69,0.0,1021,15,10,227,21,stockholm
2015-05-12,14,10,0.0,10.5,3,34,01:30 AM,12:01 PM,03:23 AM,08:07 PM,8,9,11,9,35,89,83,4.5,1008,14,9,209,23,stockholm
2015-05-13,12,7,0.0,10.6,3,27,01:52 AM,01:27 PM,03:21 AM,08:09 PM,6,6,9,6,41,88,80,4.1,998,12,10,275,29,stockholm
2015-05-14,11,6,0.0,12.9,2,19,02:12 AM,02:53 PM,03:18 AM,08:12 PM,2,6,8,6,24,43,66,0.0,1005,11,10,315,15,stockholm
2015-05-15,9,4,0.0,10.6,2,12,02:33 AM,04:20 PM,03:16 AM,08:14 PM,0,3,7,3,29,69,65,0.2,1010,9,10,329,20,stockholm
2015-05-16,11,3,0.0,13.7,2,5,02:56 AM,05:46 PM,03:14 AM,08:16 PM,2,5,7,5,21,46,71,1.3,1012,11,10,139,14,stockholm
2015-05-17,9,4,0.0,10.7,2,0,03:22 AM,07:09 PM,03:12 AM,08:18 PM,5,4,7,4,22,100,88,9.3,1004,9,9,249,16,stockholm
2015-05-18,11,4,0.0,11.5,2,0,03:54 AM,08:25 PM,03:09 AM,08:21 PM,4,5,7,5,21,77,79,1.7,1007,11,9,302,15,stockholm
2015-05-19,10,5,0.0,12.2,2,2,04:32 AM,09:32 PM,03:07 AM,08:23 PM,5,5,8,5,25,53,81,0.0,1006,10,10,157,18,stockholm
2015-05-20,14,5,0.0,14.5,4,9,05:21 AM,10:26 PM,03:05 AM,08:25 PM,5,8,10,8,26,19,75,0.0,1011,14,9,218,17,stockholm
2015-05-21,15,7,0.0,14.5,4,17,06:17 AM,11:10 PM,03:03 AM,08:27 PM,6,9,11,9,25,18,73,0.0,1016,15,10,235,15,stockholm
2015-05-22,12,7,0.0,12.3,3,24,07:20 AM,11:43 PM,03:01 AM,08:29 PM,6,8,11,8,38,51,74,0.0,1017,12,10,224,25,stockholm
2015-05-23,14,8,0.0,17.4,4,31,08:27 AM,No moonset,02:59 AM,08:31 PM,3,8,11,8,40,24,60,0.0,1011,14,10,256,27,stockholm
2015-05-24,15,7,0.0,16.7,3,39,09:37 AM,12:09 AM,02:57 AM,08:33 PM,4,11,12,11,16,37,61,0.0,1013,15,10,223,9,stockholm
2015-05-25,14,9,0.0,15.4,3,46,10:46 AM,12:31 AM,02:55 AM,08:35 PM,7,9,11,9,27,55,75,0.1,1010,14,10,211,17,stockholm
2015-05-26,14,8,0.0,15.4,3,53,11:56 AM,12:49 AM,02:53 AM,08:37 PM,6,10,11,10,17,57,74,0.9,1008,14,10,212,11,stockholm
2015-05-27,15,7,0.0,17.4,4,60,01:05 PM,01:06 AM,02:52 AM,08:39 PM,6,10,12,10,25,16,70,0.1,1009,15,10,267,17,stockholm
2015-05-28,15,8,0.0,17.4,4,68,02:15 PM,01:22 AM,02:50 AM,08:41 PM,6,9,11,9,29,24,71,0.0,1008,15,10,218,19,stockholm
2015-05-29,14,8,0.0,15.4,3,75,03:26 PM,01:39 AM,02:48 AM,08:43 PM,5,8,11,8,33,59,70,0.3,1006,14,10,221,23,stockholm
2015-05-30,12,9,0.0,15.4,3,82,04:37 PM,01:57 AM,02:47 AM,08:45 PM,7,7,10,7,39,65,82,12.0,1004,12,9,167,26,stockholm
2015-05-31,13,7,0.0,15.5,3,86,05:49 PM,02:17 AM,02:45 AM,08:47 PM,5,7,10,7,47,49,69,0.3,1004,13,10,213,31,stockholm
2015-06-01,14,9,0.0,15.5,3,100,07:00 PM,02:42 AM,02:44 AM,08:48 PM,6,8,11,8,47,50,72,3.4,1007,14,9,214,30,stockholm
2015-06-02,13,7,0.0,16.1,3,100,08:07 PM,03:15 AM,02:42 AM,08:50 PM,5,8,11,8,37,54,71,0.1,1008,13,10,193,25,stockholm
2015-06-03,14,11,0.0,14.9,3,85,09:07 PM,03:56 AM,02:41 AM,08:52 PM,8,9,12,9,53,65,74,3.2,1000,14,10,244,35,stockholm
2015-06-04,17,9,0.0,17.4,4,77,09:57 PM,04:48 AM,02:40 AM,08:53 PM,5,11,13,11,43,19,59,0.0,1017,17,10,274,27,stockholm
2015-06-05,17,9,0.0,17.4,5,69,10:38 PM,05:52 AM,02:39 AM,08:55 PM,6,12,13,12,28,16,62,0.0,1023,17,10,253,17,stockholm
2015-06-06,17,11,0.0,16.8,4,62,11:11 PM,07:05 AM,02:38 AM,08:56 PM,8,12,14,12,48,34,69,0.1,1016,17,10,202,28,stockholm
2015-06-07,16,9,0.0,15.5,3,54,11:37 PM,08:24 AM,02:37 AM,08:57 PM,6,10,12,10,50,40,66,0.2,1016,16,10,255,33,stockholm
2015-06-08,12,9,0.0,14.9,3,47,12:00 AM,09:48 AM,02:36 AM,08:59 PM,6,9,11,9,26,58,71,0.1,1022,12,10,246,17,stockholm
